Term,Date,Value
Economic growth,7/1/2021,33.81994898988976
Economic growth,8/1/2021,36.65859327324033
Economic growth,9/1/2021,73.13797162915601
Economic growth,10/1/2021,86.30126140581731
Economic growth,11/1/2021,81.34840047929049
Economic growth,12/1/2021,54.031873490729176
Economic growth,1/1/2022,76.97578718994801
Economic growth,2/1/2022,116.37132535580793
Economic growth,3/1/2022,140.41121255969983
Economic growth,4/1/2022,182.55863859029964
Economic growth,5/1/2022,129.52140155818424
Economic growth,6/1/2022,61.87220386240191
Economic growth,7/1/2022,45.071765750233716
Economic growth,8/1/2022,53.18776921663714
Economic growth,9/1/2022,119.31845296957135
Economic growth,10/1/2022,133.9890990591163
Economic growth,11/1/2022,115.26249546726636
Economic growth,12/1/2022,98.46554305176741
Economic growth,1/1/2023,103.70822873373267
Economic growth,2/1/2023,143.80550434346353
Economic growth,3/1/2023,141.0547358159783
Economic growth,4/1/2023,157.75674627460432
Economic growth,5/1/2023,122.1851956710789
Economic growth,6/1/2023,61.293312242463514
Economic growth,7/1/2023,49.40655054706292
Economic growth,8/1/2023,65.50805719044871
Economic growth,9/1/2023,138.17656732342908
Economic growth,10/1/2023,152.27784338767913
Economic growth,11/1/2023,136.40677425572616
Economic growth,12/1/2023,104.61329201970743
Economic growth,1/1/2024,121.88880056652538
Economic growth,2/1/2024,176.97216379719373
Economic growth,3/1/2024,160.10535728025417
Economic growth,4/1/2024,200.63078404700838
Economic growth,5/1/2024,131.29441699818761
Economic growth,6/1/2024,68.85367703456714
Economic growth,7/1/2024,56.32013617163137
Economic growth,8/1/2024,62.68231809267001
