Term,Date,Value
Home-sharing restrictions,12/1/2022,0
Home-sharing restrictions,1/1/2023,0
Home-sharing restrictions,2/1/2023,0
Home-sharing restrictions,3/1/2023,0
Home-sharing restrictions,4/1/2023,0
Home-sharing restrictions,5/1/2023,0
Home-sharing restrictions,6/1/2023,0
Home-sharing restrictions,7/1/2023,0
Home-sharing restrictions,8/1/2023,0
Home-sharing restrictions,9/1/2023,0
Home-sharing restrictions,10/1/2023,0
Home-sharing restrictions,11/1/2023,0
Home-sharing restrictions,12/1/2023,0
Home-sharing restrictions,1/1/2024,0
Home-sharing restrictions,2/1/2024,0
Home-sharing restrictions,3/1/2024,0.3454441534240567
Home-sharing restrictions,4/1/2024,0
Home-sharing restrictions,5/1/2024,0
Home-sharing restrictions,6/1/2024,0
Home-sharing restrictions,7/1/2024,0
Home-sharing restrictions,8/1/2024,0
